Year,Quarter,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,ProvisionGroupDesc,ProvisionDesc,ProvisionValue,ProvisionAltValue,DataType,Enacted_Date,Effective_Date,GeoLocation,ProvisionGroupID,ProvisionID,Time_Lag,Negative_Lag,Copied_From_Neighbor,Total_Neighbors,No_Neighbors_Already_Implemented,Neighbor_Adoption_Rate,Neighbors_Already_Implemented,Neighbor_Who_Implemented_First,Adoption_Lag,Copy_Confidence_Score,Region,First_Known_Date,Years_Since_First_Adoption,Time_To_Implementation,Policy_Type,Is_Restaurant_Policy,Is_Worksite_Policy,Is_Ban_Policy,Region_Northeast,Region_South,Region_West,MeasureDesc_Commercial Day Care Centers,MeasureDesc_Government Multi-Unit Housing,MeasureDesc_Government Worksites,MeasureDesc_Home-based Day Care Centers,MeasureDesc_Hotels and Motels,MeasureDesc_Personal Vehicles,MeasureDesc_Private Multi-Unit Housing,MeasureDesc_Private Worksites,MeasureDesc_Restaurants,MeasureDesc_Smokefree Indoor Air – Other Sites
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",15GRP,99,74,False,False,4,0,0.0,[],,,0.0,South,1973-05-04,30.12457221081451,74,Smokefree Indoor Air – Other Sites - Public Transportation,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,CT,Connecticut,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2003-05-23,2003-10-01,"(41.56266102000046, -72.64984095199964)",15GRP,97,131,False,False,3,2,0.6666666666666666,"['New York', 'Massachusetts']",New York,5608.0,0.5833333333333333,Northeast,1975-06-02,27.972621492128678,131,Smokefree Indoor Air – Other Sites - Grocery Stores,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",10GRP,1,74,False,False,4,2,0.5,"['Mississippi', 'Florida']",Mississippi,6574.0,0.4375,South,1975-06-02,28.046543463381244,74,Government Worksites - Type of Restriction in Government Worksite,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",10GRP,65,74,False,False,4,0,0.0,[],,,0.0,South,1987-06-04,16.041067761806982,74,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,CT,Connecticut,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2003-05-23,2003-10-01,"(41.56266102000046, -72.64984095199964)",15GRP,231,131,False,True,3,1,0.3333333333333333,['New York'],New York,58.0,0.5678310502283104,Northeast,1975-01-01,28.38877481177276,131,Restaurants - Type of Restriction in Restaurant Bar Area,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",15GRP,233,8,False,False,2,0,0.0,[],,,0.0,South,1975-01-01,28.473648186173854,8,Restaurants - Type of Restriction in Restaurant Patron Area,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",20GRP,83,8,False,True,2,1,0.5,['Alabama'],Alabama,10.0,0.733390410958904,South,1990-01-01,13.47296372347707,8,Hotels and Motels - Sleeping Room Designation (Type),0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Residential Facilities,Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",15GRP,341,8,False,False,2,0,0.0,[],,,0.0,South,2001-04-12,2.195756331279945,8,Smokefree Indoor Air – Other Sites - Mental Health - Residential Facilities,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",10GRP,50,8,False,True,2,1,0.5,['Georgia'],Georgia,3370.0,0.4375,South,1963-07-12,39.94798083504449,8,Commercial Day Care Centers - Type of Restriction in Commercial Day Care,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",15GRP,98,74,False,False,4,0,0.0,[],,,0.0,South,1975-06-02,28.046543463381244,74,Smokefree Indoor Air – Other Sites - Enclosed Arenas,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",10GRP,1,8,False,False,2,0,0.0,[],,,0.0,South,1975-06-02,28.057494866529773,8,Government Worksites - Type of Restriction in Government Worksite,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,CT,Connecticut,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2003-05-23,2003-10-01,"(41.56266102000046, -72.64984095199964)",15GRP,100,131,False,True,3,1,0.3333333333333333,['New York'],New York,58.0,0.5678310502283104,Northeast,1975-05-05,28.04928131416838,131,Smokefree Indoor Air – Other Sites - Hospitals,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2003-03-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",15GRP,100,100,False,False,2,0,0.0,[],,,0.0,South,1975-05-05,27.88227241615332,100,Smokefree Indoor Air – Other Sites - Hospitals,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",10GRP,20,8,False,False,2,0,0.0,[],,,0.0,South,1975-06-02,28.057494866529773,8,Private Worksites - Type of Restriction in Private Worksite,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",10GRP,50,74,False,False,4,1,0.25,['Tennessee'],Tennessee,2929.0,0.21875,South,1963-07-12,39.937029431895965,74,Commercial Day Care Centers - Type of Restriction in Commercial Day Care,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,CT,Connecticut,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2003-05-23,2003-10-01,"(41.56266102000046, -72.64984095199964)",15GRP,233,131,False,True,3,1,0.3333333333333333,['New York'],New York,58.0,0.5678310502283104,Northeast,1975-01-01,28.38877481177276,131,Restaurants - Type of Restriction in Restaurant Patron Area,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",15GRP,231,8,False,False,2,0,0.0,[],,,0.0,South,1975-01-01,28.473648186173854,8,Restaurants - Type of Restriction in Restaurant Bar Area,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",15GRP,96,74,False,False,4,0,0.0,[],,,0.0,South,1985-05-10,18.10814510609172,74,Smokefree Indoor Air – Other Sites - Malls,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",10GRP,81,8,False,False,2,0,0.0,[],,,0.0,South,1990-01-09,13.451060917180014,8,Hotels and Motels - Type of Restriction in Lobby and Common Area of Hotel and Motel,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Outpatient Facilities,Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",15GRP,338,8,False,False,2,0,0.0,[],,,0.0,South,2002-05-31,1.0622861054072552,8,Smokefree Indoor Air – Other Sites - Substance Use - Outpatient Facilities,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,CT,Connecticut,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,2003-05-23,2003-10-01,"(41.56266102000046, -72.64984095199964)",20GRP,83,131,False,False,3,0,0.0,[],,,0.0,Northeast,1990-01-01,13.388090349075975,131,Hotels and Motels - Sleeping Room Designation (Type),0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",10GRP,37,8,False,False,2,0,0.0,[],,,0.0,South,1975-01-01,28.473648186173854,8,Restaurants - Type of Restriction in Restaurant (Summary),1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2003-05-27,2003-07-01,"(28.932040377000476, -81.92896053899966)",10GRP,65,35,False,True,2,1,0.5,['Georgia'],Georgia,3343.0,0.4375,South,1987-06-04,15.978097193702943,35,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Government Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Government Multi-Unit Housing,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",10GRP,115,74,False,False,4,0,0.0,[],,,0.0,South,1990-04-27,13.144421629021219,74,Government Multi-Unit Housing - Type of Restriction in Lobby and Common Area of Government Multi-Unit Housing,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",10GRP,81,74,False,False,4,1,0.25,['Florida'],Florida,4087.0,0.21875,South,1990-01-09,13.440109514031485,74,Hotels and Motels - Type of Restriction in Lobby and Common Area of Hotel and Motel,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Residential Facilities,Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",15GRP,339,8,False,False,2,0,0.0,[],,,0.0,South,2001-04-12,2.195756331279945,8,Smokefree Indoor Air – Other Sites - Substance Use - Residential Facilities,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",10GRP,20,74,False,False,4,1,0.25,['Florida'],Florida,6574.0,0.21875,South,1975-06-02,28.046543463381244,74,Private Worksites - Type of Restriction in Private Worksite,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Private Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",10GRP,125,74,False,False,4,0,0.0,[],,,0.0,South,2002-05-31,1.051334702258727,74,Private Multi-Unit Housing - Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2003,4,FL,Florida,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2003-06-23,2003-07-01,"(28.932040377000476, -81.92896053899966)",15GRP,232,8,False,False,2,0,0.0,[],,,0.0,South,1975-01-01,28.473648186173854,8,Restaurants - Type of Restriction in Restaurant Employee Area,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,AL,Alabama,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,2003-06-19,2003-09-01,"(32.84057112200048, -86.63186076199969)",15GRP,100,74,False,False,4,2,0.5,"['Tennessee', 'Florida']",Tennessee,6574.0,0.4375,South,1975-05-05,28.123203285420946,74,Smokefree Indoor Air – Other Sites - Hospitals,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,NY,New York,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2003-03-26,2003-07-24,"(42.82700103200045, -75.54397042699964)",15GRP,236,120,False,False,5,0,0.0,[],,,0.0,Northeast,1979-01-01,24.229979466119097,120,Bars - Type of Restriction in Bar Employee Area,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,OK,Oklahoma,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Designated Areas,3,Ranking,2003-06-06,2003-09-01,"(35.47203135600046, -97.52107021399968)",15GRP,231,87,False,False,6,2,0.3333333333333333,"['Kansas', 'Missouri']",Kansas,5819.0,0.2916666666666666,South,1975-01-01,28.427104722792606,87,Restaurants - Type of Restriction in Restaurant Bar Area,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,NY,New York,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2003-03-26,2003-07-24,"(42.82700103200045, -75.54397042699964)",15GRP,232,120,False,False,5,0,0.0,[],,,0.0,Northeast,1975-01-01,28.229979466119097,120,Restaurants - Type of Restriction in Restaurant Employee Area,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,NY,New York,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2003-03-26,2003-07-24,"(42.82700103200045, -75.54397042699964)",10GRP,37,120,False,False,5,0,0.0,[],,,0.0,Northeast,1975-01-01,28.229979466119097,120,Restaurants - Type of Restriction in Restaurant (Summary),1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,OK,Oklahoma,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,2003-06-06,2003-09-01,"(35.47203135600046, -97.52107021399968)",10GRP,37,87,False,False,6,2,0.3333333333333333,"['Kansas', 'Missouri']",Kansas,5819.0,0.2916666666666666,South,1975-01-01,28.427104722792606,87,Restaurants - Type of Restriction in Restaurant (Summary),1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,NY,New York,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2003-03-26,2003-07-24,"(42.82700103200045, -75.54397042699964)",15GRP,231,120,False,False,5,1,0.2,['Vermont'],Vermont,3589.0,0.175,Northeast,1975-01-01,28.229979466119097,120,Restaurants - Type of Restriction in Restaurant Bar Area,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,OK,Oklahoma,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,2003-06-06,2003-09-01,"(35.47203135600046, -97.52107021399968)",15GRP,232,87,False,False,6,2,0.3333333333333333,"['Kansas', 'Missouri']",Kansas,5819.0,0.2916666666666666,South,1975-01-01,28.427104722792606,87,Restaurants - Type of Restriction in Restaurant Employee Area,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,OK,Oklahoma,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,2003-06-06,2003-09-01,"(35.47203135600046, -97.52107021399968)",15GRP,233,87,False,False,6,2,0.3333333333333333,"['Kansas', 'Missouri']",Kansas,5819.0,0.2916666666666666,South,1975-01-01,28.427104722792606,87,Restaurants - Type of Restriction in Restaurant Patron Area,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2003,4,NY,New York,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Residential Facilities,Designated Areas,3,Ranking,2003-03-26,2003-07-24,"(42.82700103200045, -75.54397042699964)",15GRP,339,120,False,False,5,0,0.0,[],,,0.0,Northeast,2001-04-12,1.9520876112251881,120,Smokefree Indoor Air – Other Sites - Substance Use - Residential Facilities,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,NY,New York,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2003-03-26,2003-07-24,"(42.82700103200045, -75.54397042699964)",15GRP,96,120,False,False,5,0,0.0,[],,,0.0,Northeast,1985-05-10,17.87542778918549,120,Smokefree Indoor Air – Other Sites - Malls,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,NY,New York,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2003-03-26,2003-07-24,"(42.82700103200045, -75.54397042699964)",10GRP,65,120,False,False,5,0,0.0,[],,,0.0,Northeast,1987-06-04,15.808350444900753,120,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,OK,Oklahoma,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2003-06-06,2003-11-01,"(35.47203135600046, -97.52107021399968)",10GRP,65,148,False,True,6,3,0.5,"['Kansas', 'Missouri', 'Colorado']",Kansas,3643.0,0.4375,South,1987-06-04,16.005475701574266,148,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,NY,New York,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2003-03-26,2003-07-25,"(42.82700103200045, -75.54397042699964)",15GRP,100,121,False,False,5,0,0.0,[],,,0.0,Northeast,1975-05-05,27.890485968514717,121,Smokefree Indoor Air – Other Sites - Hospitals,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,OK,Oklahoma,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2003-06-06,2003-09-01,"(35.47203135600046, -97.52107021399968)",15GRP,99,87,False,False,6,1,0.1666666666666666,['Kansas'],Kansas,5897.0,0.1458333333333333,South,1973-05-04,30.088980150581794,87,Smokefree Indoor Air – Other Sites - Public Transportation,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,NY,New York,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Outpatient Facilities,Banned,4,Ranking,2003-03-26,2003-07-25,"(42.82700103200045, -75.54397042699964)",15GRP,340,121,False,False,5,0,0.0,[],,,0.0,Northeast,1999-01-01,4.229979466119096,121,Smokefree Indoor Air – Other Sites - Mental Health - Outpatient Facilities,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,4,OK,Oklahoma,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,2003-06-06,2003-09-01,"(35.47203135600046, -97.52107021399968)",10GRP,20,87,False,False,6,1,0.1666666666666666,['Missouri'],Missouri,4012.0,0.1458333333333333,South,1975-06-02,28.01095140314853,87,Private Worksites - Type of Restriction in Private Worksite,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,4,ID,Idaho,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,2004-04-02,2004-07-01,"(43.682630005000476, -114.3637300419997)",10GRP,20,90,False,False,5,2,0.4,"['Montana', 'Utah']",Montana,9136.0,0.35,West,1975-06-02,28.83504449007529,90,Private Worksites - Type of Restriction in Private Worksite,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,4,ME,Maine,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2003-06-24,2004-01-01,"(45.254228894000505, -68.98503133599962)",15GRP,233,191,False,False,1,0,0.0,[],,,0.0,Northeast,1975-01-01,28.476386036960985,191,Restaurants - Type of Restriction in Restaurant Patron Area,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004,4,MA,Massachusetts,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,2004-06-18,2004-07-05,"(42.27687047000046, -72.08269067499964)",20GRP,83,17,False,True,5,2,0.4,"['Connecticut', 'New York']",Connecticut,392.0,0.488904109589041,Northeast,1990-01-01,14.461327857631758,17,Hotels and Motels - Sleeping Room Designation (Type),0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2004,4,MA,Massachusetts,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Residential Facilities,Banned,4,Ranking,2004-06-18,2004-07-05,"(42.27687047000046, -72.08269067499964)",15GRP,341,17,False,False,5,0,0.0,[],,,0.0,Northeast,2001-04-12,3.184120465434634,17,Smokefree Indoor Air – Other Sites - Mental Health - Residential Facilities,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
